"Kingdom" "Phylum" "Class" "Order" "Family" "Genus" "Species"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasmopsis" "Mycoplasmopsis_cricetuli"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasmopsis" "Mycoplasmopsis_cricetuli"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_Carsonella"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Candidatus_Magnetananas" "Candidatus_Magnetananas_tsingtaoensis"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "Sorghum_bunchy"
"Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "'Solanum_tuberosum'_phytoplasma"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Eubacteriales_Family_XIII._Incertae_Sedis" "Casaltella" "Casaltella_massiliensis"
"Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "Chinaberry_yellows"
"Bacteria" "Firmicutes" "Tissierellia" "Tissierellales" "Peptoniphilaceae" "Miniphocaeibacter" "Miniphocaeibacter_massiliensis"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasma" "Mycoplasma_bovoculi"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfotignum" "benzene_mineralizing"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfofrigus" "Desulfofrigus_fragile"
"Bacteria" "Calditrichaeota" "Calditrichia" "Calditrichales" "Calditrichaceae" "SM23-31" "bacterium_SM23_31"
"Bacteria" "Spirochaetes" "Spirochaetia" "Spirochaetales" "Treponemataceae" "Treponema" "Treponema_zuelzerae"
"Bacteria" "Spirochaetes" "Spirochaetia" "Spirochaetales" "Treponemataceae" "Treponema" "Treponema_zuelzerae"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Rhizobiaceae" "Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium" "bacterium_OX_T2"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Nitrobacteraceae" "Nitrobacter" "Nitrobacter_alkalicus"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfatiglans" "Desulfatiglans_parachlorophenolica"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rickettsiales" "Rickettsiaceae" "Candidatus_Cryptoprodotis" "Candidatus_Cryptoprodotis_polytropus"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfovibrionales" "Desulfohalobiaceae" "Desulfovermiculus" "Desulfovermiculus_utahensis"
"Bacteria" "Thermotogae" "Thermotogae" "Thermotogales" "Thermotogaceae" "Pseudothermotoga" "Pseudothermotoga_thermarum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfovibrionales" "Desulfohalobiaceae" "Desulfovermiculus" "Desulfovermiculus_utahensis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Nitrobacteraceae" "Nitrobacter" "Nitrobacter_vulgaris"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "Faba_bean"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"Bacteria" "Firmicutes" "Tissierellia" "Tissierellales" "Peptoniphilaceae" "Peptoniphilus" "Peptoniphilus_harei"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Ureaplasma" "Ureaplasma_zalophigenitalium"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_abactoclasticum"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_Carsonella"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Paracoccus" "Paracoccus_stylophorae"
"Bacteria" "Fusobacteria" "Fusobacteriia" "Fusobacteriales" "Leptotrichiaceae" "Pseudostreptobacillus" "Pseudostreptobacillus_hongkongensis"
"Bacteria" "Cyanobacteria" NA "Pseudanabaenales" "Leptolyngbyaceae" "Leptolyngbya" "Leptolyngbya_subtilissima"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Natronincola" "Natronincola_ferrireducens"
"Bacteria" "Aquificae" "Aquificae" "Aquificales" "Hydrogenothermaceae" "Sulfurihydrogenibium" "Sulfurihydrogenibium_kristjanssonii"
"Bacteria" "Candidatus_Gracilibacteria" NA "JGI_0000069-P22" "JGI_0000069-P22" "JGI_0000069-P22" "bacterium_RFB"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_Carsonella"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_Carsonella"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" NA "bacterium_24B1"
"Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Acholeplasma" "Acholeplasma_granularum"
"Bacteria" "Actinobacteria" "Actinomycetia" "Micrococcales" "Microbacteriaceae" "Microbacterium" "Microbacterium_petrolearium"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Caldicoprobacteraceae" "Caldicoprobacter" "Caldicoprobacter_guelmensis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Caldicoprobacteraceae" "Caldicoprobacter" "Caldicoprobacter_guelmensis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Caulobacterales" "Caulobacteraceae" "Aquidulcibacter" "Aquidulcibacter_paucihalophilus"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasma" "Mycoplasma_parvum"
"Bacteria" "Firmicutes" "Bacilli" "Lactobacillales" "Lactobacillaceae" "Secundilactobacillus" "Secundilactobacillus_oryzae"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Roseobacteraceae" "Celeribacter" "alpha_proteobacterium"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Roseobacteraceae" "Celeribacter" "alpha_proteobacterium"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Roseobacteraceae" "Roseovarius" "Roseovarius_salinarum"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_Carsonella"
"Bacteria" "Proteobacteria" "Epsilonproteobacteria" "Campylobacterales" "Arcobacteraceae" "Pseudarcobacter" "Pseudarcobacter_suis"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "SAR11_clade" "Clade_I" "Clade_Ia" "alpha_proteobacterium"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_Carsonella"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_Carsonella"
"Bacteria" "Bacteroidetes" "Cytophagia" "Cytophagales" "Roseivirgaceae" "Roseivirga" "Roseivirga_seohaensis"
"Bacteria" "Tenericutes" NA "Mycoplasmoidales" "Metamycoplasmataceae" "Metamycoplasma" "Metamycoplasma_neophronis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Eubacteriales_Family_XIII._Incertae_Sedis" "Mogibacterium" "Mogibacterium_vescum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_cadaveris"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Clostridium" "Clostridium_cadaveris"
"Bacteria" "Chloroflexi" "OLB14" "OLB14" "OLB14" "OLB14" "bacterium_SCGC"
"Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Barnesiellaceae" "Coprobacter" "Coprobacter_fastidiosus"
"Bacteria" "Bacteroidetes" "Bacteroidia" "Bacteroidales" "Barnesiellaceae" "Coprobacter" "Coprobacter_fastidiosus"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasmopsis" "Mycoplasmopsis_glycophila"
"Bacteria" "Chloroflexi" "OLB14" "OLB14" "OLB14" "OLB14" "bacterium_SCGC"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"Bacteria" "Tenericutes" NA "Mycoplasmoidales" "Metamycoplasmataceae" "Metamycoplasma" "Metamycoplasma_gypis"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_bactoclasticum"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_bactoclasticum"
"Bacteria" "Tenericutes" NA "Mycoplasmoidales" "Metamycoplasmataceae" "Metamycoplasma" "Metamycoplasma_indiense"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalibacillus" "Faecalibacillus_intestinalis"
"Bacteria" "Tenericutes" "Mollicutes" "Entomoplasmatales" "Spiroplasmataceae" "Spiroplasma" "Spiroplasma_montanense"
"Bacteria" "Tenericutes" NA "Mycoplasmoidales" "Metamycoplasmataceae" "Metamycoplasma" "Metamycoplasma_indiense"
"Bacteria" "Tenericutes" NA "Mycoplasmoidales" "Metamycoplasmataceae" "Metamycoplasma" "Metamycoplasma_indiense"
"Bacteria" "Chloroflexi" "OLB14" "OLB14" "OLB14" "OLB14" "bacterium_SCGC"
"Bacteria" "Tenericutes" "Mollicutes" "Entomoplasmatales" "Spiroplasmataceae" "Spiroplasma" "Spiroplasma_penaei"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Eubacteriales_Family_XIII._Incertae_Sedis" "Mogibacterium" "Mogibacterium_neglectum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Eubacteriales_Family_XIII._Incertae_Sedis" "Mogibacterium" "Mogibacterium_neglectum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Eubacteriaceae" "Aminicella" "Aminicella_lysinilytica"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Eubacteriaceae" "Aminicella" "Aminicella_lysinilytica"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Breznakia" "Breznakia_pachnodae"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_bactoclasticum"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalicoccus" "Faecalicoccus_acidiformans"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalicoccus" "Faecalicoccus_acidiformans"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalicoccus" "Faecalicoccus_acidiformans"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalicoccus" "Faecalicoccus_acidiformans"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_bactoclasticum"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_bactoclasticum"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Catenisphaera" "Catenisphaera_adipataccumulans"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalicoccus" "Faecalicoccus_acidiformans"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Breznakia" "Breznakia_pachnodae"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalicoccus" "Faecalicoccus_acidiformans"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Breznakia" "Breznakia_pachnodae"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_bactoclasticum"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_bactoclasticum"
"Bacteria" "Firmicutes" "Tissierellia" "Tissierellales" "Tissierellaceae" "Gudongella" "Gudongella_oleilytica"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Traorella" "Traorella_massiliensis"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Longicatena" "Longicatena_caecimuris"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_bactoclasticum"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_bactoclasticum"
"Bacteria" "Tenericutes" "Mollicutes" "Anaeroplasmatales" "Anaeroplasmataceae" "Anaeroplasma" "Anaeroplasma_bactoclasticum"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasma" "Mycoplasma_vulturii"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasma" "Mycoplasma_vulturii"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasma" "Mycoplasma_testudineum"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasma" "Mycoplasma_testudineum"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Eubacteriales_Family_XIII._Incertae_Sedis" "Mogibacterium" "Mogibacterium_neglectum"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Breznakia" "Breznakia_pachnodae"
"Bacteria" "Tenericutes" "Mollicutes" "Mycoplasmatales" "Mycoplasmataceae" "Mycoplasmopsis" "Mycoplasmopsis_citelli"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalicoccus" "Faecalicoccus_acidiformans"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalicoccus" "Faecalicoccus_acidiformans"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalicoccus" "Faecalicoccus_acidiformans"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Breznakia" "Breznakia_pachnodae"
"Bacteria" "Firmicutes" "Erysipelotrichia" "Erysipelotrichales" "Erysipelotrichaceae" "Faecalicoccus" "Faecalicoccus_acidiformans"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Pseudomonadales" "Pseudomonadaceae" "Pseudomonas" "bacterium_WM-C9"
"Bacteria" "Bacteroidetes" "Flavobacteriia" "Flavobacteriales" "Flavobacteriaceae" "Seonamhaeicola" "Seonamhaeicola_acroporae"
"Bacteria" "Armatimonadetes" "Armatimonadia" "Armatimonadales" "Armatimonadaceae" "Armatimonas" "Armatimonas_rosea"
"Bacteria" "Spirochaetes" "Spirochaetia" "Spirochaetales" "Spirochaetaceae" "Thiospirochaeta" "Thiospirochaeta_perfilievii"
"Bacteria" "Spirochaetes" "Spirochaetia" "Spirochaetales" "Spirochaetaceae" "Thiospirochaeta" "Thiospirochaeta_perfilievii"
"Bacteria" "Spirochaetes" "Spirochaetia" "Spirochaetales" "Spirochaetaceae" "Thiospirochaeta" "Thiospirochaeta_perfilievii"
"Bacteria" "Spirochaetes" "Spirochaetia" "Spirochaetales" "Spirochaetaceae" "Thiospirochaeta" "Thiospirochaeta_perfilievii"
"Bacteria" "Spirochaetes" "Spirochaetia" "Spirochaetales" "Spirochaetaceae" "Thiospirochaeta" "Thiospirochaeta_perfilievii"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Cellvibrionales" "Cellvibrionaceae" "Maricurvus" "Maricurvus_nonylphenolicus"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Wukongibacter" "Wukongibacter_baidiensis"
"Bacteria" "Firmicutes" "Clostridia" "Eubacteriales" "Clostridiaceae" "Wukongibacter" "Wukongibacter_baidiensis"
"Bacteria" "Firmicutes" "Bacilli" "RF39" "RF39" "RF39" "anaerobic_digester"
"Bacteria" "Tenericutes" "Mollicutes" "Acholeplasmatales" "Acholeplasmataceae" "Candidatus_Phytoplasma" "Sorghum_bunchy"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Frigidibacter" "Frigidibacter_albus"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Rhodobacter" "Rhodobacter_sediminicola"
"Bacteria" "Firmicutes" "Bacilli" "RF39" "RF39" "RF39" "anaerobic_digester"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Albirhodobacter" "Albirhodobacter_marinus"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfosarcina" "Desulfosarcina_variabilis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobacteraceae" "Desulfosarcina" "Desulfosarcina_ovata"
"Bacteria" "Proteobacteria" "Gammaproteobacteria" "Oceanospirillales" "Halomonadaceae" "Candidatus_Carsonella" "Candidatus_Carsonella_ruddii"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acidiphilium" "Acidiphilium_organovorum"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodospirillales" "Acetobacteraceae" "Acidiphilium" "Acidiphilium_organovorum"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Methylocystaceae" "Methylopila" "Methylopila_carotae"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Parvibaculaceae" "Mf105b01" "alpha_proteobacterium"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophobacterales" "Syntrophobacteraceae" "Thermodesulforhabdus" "Thermodesulforhabdus_n."
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Aurantimonadaceae" "Aureimonas" "Aureimonas_populi"
"Bacteria" "Deinococcus-Thermus" "Deinococci" "Thermales" "Thermaceae" "Calidithermus" "Calidithermus_roseus"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfogranum" "Desulfogranum_marinum"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfobacterales" "Desulfobulbaceae" "Desulfogranum" "Desulfogranum_marinum"
"Bacteria" "Deinococcus-Thermus" "Deinococci" "Thermales" "Thermaceae" "Calidithermus" "Calidithermus_roseus"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Rhodobacterales" "Rhodobacteraceae" "Pseudorhodobacter" "Pseudorhodobacter_ponti"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Bacillus" "Bacillus_nitritophilus"
"Bacteria" "Proteobacteria" "Alphaproteobacteria" "Hyphomicrobiales" "Boseaceae" "Bosea" "Bosea_lathyri"
"Bacteria" "Actinobacteria" "Actinomycetia" "Micrococcales" "Microbacteriaceae" "Microbacterium" "Microbacterium_mitrae"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Sinibacillus" "Sinibacillus_soli"
"Bacteria" "Actinobacteria" "Actinomycetia" "Streptosporangiales" "Streptosporangiaceae" "Nonomuraea" "Nonomuraea_guangzhouensis"
"Bacteria" "Chloroflexi" "Caldilineae" "Caldilineales" "Caldilineaceae" "Caldilinea" "Caldilinea_tarbellica"
"Bacteria" "Verrucomicrobia" "Omnitrophia" "Omnitrophales" "Omnitrophales" "Omnitrophales" "Omnitrophica_WOR_2"
"Bacteria" "Verrucomicrobia" "Omnitrophia" "Omnitrophales" "Omnitrophales" "Omnitrophales" "Omnitrophica_WOR_2"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophorhabdales" "Syntrophorhabdaceae" "Syntrophorhabdus" "Syntrophorhabdus_aromaticivorans"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophorhabdales" "Syntrophorhabdaceae" "Syntrophorhabdus" "Syntrophorhabdus_aromaticivorans"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophorhabdales" "Syntrophorhabdaceae" "Syntrophorhabdus" "Syntrophorhabdus_aromaticivorans"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophorhabdales" "Syntrophorhabdaceae" "Syntrophorhabdus" "Syntrophorhabdus_aromaticivorans"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophorhabdales" "Syntrophorhabdaceae" "Syntrophorhabdus" "Syntrophorhabdus_aromaticivorans"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophorhabdales" "Syntrophorhabdaceae" "Syntrophorhabdus" "Syntrophorhabdus_aromaticivorans"
"Bacteria" "Firmicutes" "Bacilli" "Bacillales" "Bacillaceae" "Pontibacillus" "Pontibacillus_salipaludis"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Syntrophorhabdales" "Syntrophorhabdaceae" "Syntrophorhabdus" "Syntrophorhabdus_aromaticivorans"
"Bacteria" "Proteobacteria" "Deltaproteobacteria" "Desulfovibrionales" "Desulfonatronaceae" "Desulfonatronum" "Desulfonatronum_cooperativum"
"Bacteria" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "hydrothermal_vent"
"Bacteria" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "NB1-j" "hydrothermal_vent"
"Bacteria" "Cyanobacteria" NA "Pseudanabaenales" "Leptolyngbyaceae" "Leptolyngbya" "Leptolyngbya_subtilissima"
"Bacteria" "Cyanobacteria" NA "Pseudanabaenales" "Leptolyngbyaceae" "Leptolyngbya" "Leptolyngbya_subtilissima"
"Bacteria" "Calditrichaeota" "Calditrichia" "Calditrichales" "Calditrichaceae" "Caldithrix" "Caldithrix_palaeochoryensis"
"Bacteria" "Cyanobacteria" NA "Pleurocapsales" "Hyellaceae" "Chroococcopsis" "Chroococcopsis_gigantea"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
"Bacteria" "Cyanobacteria" NA "Nostocales" "Calotrichaceae" "Macrochaete" "Macrochaete_psychrophila"
"Bacteria" "Cyanobacteria" NA "Nostocales" "Fortieaceae" "Fortiea" "Fortiea_laiensis"
"Bacteria" "Cyanobacteria" NA "Nostocales" "Fortieaceae" "Fortiea" "Fortiea_laiensis"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
"Bacteria" "Cyanobacteria" NA "Nostocales" "Symphyonemataceae" "Loriellopsis" "Loriellopsis_cavernicola"
"Bacteria" "Cyanobacteria" NA "Nostocales" "Symphyonemataceae" "Loriellopsis" "Loriellopsis_cavernicola"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
"Bacteria" "Cyanobacteria" NA "Oscillatoriales" "Sirenicapillariaceae" "Limnoraphis" "Limnoraphis_hieronymusii"
